Sensor,Value,stamp
TGS2602,1.023849964,"2024-02-28 06:01:23.000000"
TGS2612,0.969995379,"2024-02-28 06:01:24.000000"
MQ9,inf,"2024-02-28 06:01:24.000000"
MQ10,inf,"2024-02-28 06:01:25.000000"
MQ11,inf,"2024-02-28 06:01:25.000000"
TGS2620,0.964891970,"2024-02-28 06:01:25.000000"
TGS2603,0.087933563,"2024-02-28 06:01:26.000000"
TGS2610,0.543259561,"2024-02-28 06:01:26.000000"
TGS2611,0.546558738,"2024-02-28 06:01:26.000000"
MQ12,inf,"2024-02-28 06:01:27.000000"
,inf,"2024-02-28 06:01:29.000000"
MQ5,inf,"2024-02-28 06:01:29.000000"
MQ6,inf,"2024-02-28 06:01:30.000000"
MQ7,inf,"2024-02-28 06:01:30.000000"
MQ8,inf,"2024-02-28 06:01:31.000000"
TGS2600,0.961385369,"2024-02-28 06:01:31.000000"
TGS2602,0.963975668,"2024-02-28 06:01:31.000000"
TGS2612,1.029871583,"2024-02-28 06:01:32.000000"
MQ9,inf,"2024-02-28 06:01:32.000000"
MQ10,inf,"2024-02-28 06:01:33.000000"
MQ11,inf,"2024-02-28 06:01:33.000000"
TGS2620,0.964891970,"2024-02-28 06:01:33.000000"
TGS2603,0.131900340,"2024-02-28 06:01:34.000000"
TGS2610,0.543259561,"2024-02-28 06:01:34.000000"
TGS2611,0.364372492,"2024-02-28 06:01:35.000000"
MQ12,inf,"2024-02-28 06:01:35.000000"
,inf,"2024-02-28 06:01:38.000000"
MQ5,inf,"2024-02-28 06:01:38.000000"
MQ6,inf,"2024-02-28 06:01:39.000000"
MQ7,inf,"2024-02-28 06:01:39.000000"
MQ8,inf,"2024-02-28 06:01:40.000000"
TGS2600,0.961385369,"2024-02-28 06:01:40.000000"
TGS2602,0.963975668,"2024-02-28 06:01:41.000000"
TGS2612,0.964007735,"2024-02-28 06:01:41.000000"
MQ9,inf,"2024-02-28 06:01:42.000000"
MQ10,inf,"2024-02-28 06:01:42.000000"
MQ11,inf,"2024-02-28 06:01:42.000000"
TGS2620,0.964891970,"2024-02-28 06:01:43.000000"
TGS2603,0.087933563,"2024-02-28 06:01:43.000000"
TGS2610,0.543259561,"2024-02-28 06:01:44.000000"
TGS2611,0.364372492,"2024-02-28 06:01:44.000000"
MQ12,inf,"2024-02-28 06:01:45.000000"
,inf,"2024-02-28 06:01:47.000000"
MQ5,inf,"2024-02-28 06:01:48.000000"
MQ6,inf,"2024-02-28 06:01:48.000000"
MQ7,inf,"2024-02-28 06:01:48.000000"
MQ8,inf,"2024-02-28 06:01:49.000000"
TGS2600,0.961385369,"2024-02-28 06:01:49.000000"
