Sensor,Value,stamp
TGS2603,0.119442597,"2024-02-28 01:59:11.000000"
TGS2610,0.480427057,"2024-02-28 01:59:12.000000"
TGS2611,0.487364620,"2024-02-28 01:59:12.000000"
MQ12,inf,"2024-02-28 01:59:13.000000"
,inf,"2024-02-28 01:59:15.000000"
MQ5,inf,"2024-02-28 01:59:16.000000"
MQ6,inf,"2024-02-28 01:59:16.000000"
MQ7,inf,"2024-02-28 01:59:18.000000"
MQ8,inf,"2024-02-28 01:59:18.000000"
TGS2600,1.010384440,"2024-02-28 01:59:19.000000"
TGS2602,1.012729406,"2024-02-28 01:59:19.000000"
TGS2612,1.012907624,"2024-02-28 01:59:19.000000"
MQ9,inf,"2024-02-28 01:59:20.000000"
MQ10,inf,"2024-02-28 01:59:20.000000"
MQ11,inf,"2024-02-28 01:59:21.000000"
TGS2620,1.000443220,"2024-02-28 01:59:21.000000"
TGS2603,0.477770388,"2024-02-28 01:59:22.000000"
TGS2610,0.480427057,"2024-02-28 01:59:22.000000"
TGS2611,0.324909747,"2024-02-28 01:59:23.000000"
MQ12,inf,"2024-02-28 01:59:23.000000"
,inf,"2024-02-28 01:59:26.000000"
MQ5,inf,"2024-02-28 01:59:26.000000"
MQ6,inf,"2024-02-28 01:59:27.000000"
MQ7,inf,"2024-02-28 01:59:27.000000"
MQ8,inf,"2024-02-28 01:59:28.000000"
TGS2600,1.010384440,"2024-02-28 01:59:28.000000"
TGS2602,1.012729406,"2024-02-28 01:59:29.000000"
TGS2612,1.012907624,"2024-02-28 01:59:29.000000"
MQ9,inf,"2024-02-28 01:59:30.000000"
MQ10,inf,"2024-02-28 01:59:30.000000"
MQ11,inf,"2024-02-28 01:59:31.000000"
TGS2620,1.000443220,"2024-02-28 01:59:31.000000"
TGS2603,0.119442597,"2024-02-28 01:59:31.000000"
TGS2610,0.320284694,"2024-02-28 01:59:32.000000"
TGS2611,0.649819493,"2024-02-28 01:59:32.000000"
MQ12,inf,"2024-02-28 01:59:33.000000"
,inf,"2024-02-28 01:59:35.000000"
MQ5,inf,"2024-02-28 01:59:36.000000"
MQ6,inf,"2024-02-28 01:59:36.000000"
MQ7,inf,"2024-02-28 01:59:37.000000"
MQ8,inf,"2024-02-28 01:59:37.000000"
TGS2600,1.010384440,"2024-02-28 01:59:37.000000"
TGS2602,1.012729406,"2024-02-28 01:59:38.000000"
TGS2612,1.012907624,"2024-02-28 01:59:38.000000"
MQ9,inf,"2024-02-28 01:59:39.000000"
MQ10,inf,"2024-02-28 01:59:41.000000"
MQ11,inf,"2024-02-28 01:59:41.000000"
TGS2620,1.000443220,"2024-02-28 01:59:42.000000"
TGS2603,0.119442597,"2024-02-28 01:59:42.000000"
TGS2610,0.320284694,"2024-02-28 01:59:43.000000"
TGS2611,0.324909747,"2024-02-28 01:59:43.000000"
MQ12,inf,"2024-02-28 01:59:44.000000"
,inf,"2024-02-28 01:59:46.000000"
MQ5,inf,"2024-02-28 01:59:46.000000"
MQ6,inf,"2024-02-28 01:59:47.000000"
MQ7,inf,"2024-02-28 01:59:47.000000"
MQ8,inf,"2024-02-28 01:59:48.000000"
TGS2600,1.004069567,"2024-02-28 01:59:48.000000"
TGS2602,1.006399870,"2024-02-28 01:59:49.000000"
TGS2612,1.006576896,"2024-02-28 01:59:49.000000"
MQ9,inf,"2024-02-28 01:59:50.000000"
MQ10,inf,"2024-02-28 01:59:50.000000"
MQ11,inf,"2024-02-28 01:59:51.000000"
TGS2620,0.994305551,"2024-02-28 01:59:51.000000"
TGS2603,0.119442597,"2024-02-28 01:59:52.000000"
TGS2610,0.480427057,"2024-02-28 01:59:52.000000"
TGS2611,0.487364620,"2024-02-28 01:59:53.000000"
MQ12,inf,"2024-02-28 01:59:53.000000"
,inf,"2024-02-28 01:59:55.000000"
MQ5,inf,"2024-02-28 01:59:56.000000"
MQ6,inf,"2024-02-28 01:59:56.000000"
MQ7,inf,"2024-02-28 01:59:56.000000"
MQ8,inf,"2024-02-28 01:59:57.000000"
TGS2600,1.004069567,"2024-02-28 01:59:57.000000"
TGS2602,1.006399870,"2024-02-28 01:59:58.000000"
TGS2612,1.006576896,"2024-02-28 01:59:59.000000"
MQ9,inf,"2024-02-28 01:59:59.000000"
MQ10,inf,"2024-02-28 02:00:00.000000"
MQ11,inf,"2024-02-28 02:00:00.000000"
TGS2620,0.994305551,"2024-02-28 02:00:01.000000"
TGS2603,0.079628401,"2024-02-28 02:00:01.000000"
TGS2610,0.480427057,"2024-02-28 02:00:02.000000"
TGS2611,0.324909747,"2024-02-28 02:00:02.000000"
MQ12,inf,"2024-02-28 02:00:03.000000"
,inf,"2024-02-28 02:00:05.000000"
MQ5,inf,"2024-02-28 02:00:06.000000"
MQ6,inf,"2024-02-28 02:00:06.000000"
MQ7,inf,"2024-02-28 02:00:06.000000"
MQ8,inf,"2024-02-28 02:00:07.000000"
TGS2600,0.997754693,"2024-02-28 02:00:07.000000"
TGS2602,1.000070333,"2024-02-28 02:00:08.000000"
TGS2612,1.000246286,"2024-02-28 02:00:08.000000"
MQ9,inf,"2024-02-28 02:00:08.000000"
