Sensor,Value,stamp
,inf,"2024-02-26 05:23:47.000000"
MQ5,inf,"2024-02-26 05:23:47.000000"
MQ6,inf,"2024-02-26 05:23:48.000000"
MQ7,inf,"2024-02-26 05:23:48.000000"
MQ8,inf,"2024-02-26 05:23:48.000000"
TGS2600,0.952415049,"2024-02-26 05:23:49.000000"
TGS2602,0.954086363,"2024-02-26 05:23:49.000000"
TGS2612,0.954257190,"2024-02-26 05:23:49.000000"
MQ9,inf,"2024-02-26 05:23:49.000000"
MQ10,inf,"2024-02-26 05:23:50.000000"
MQ11,inf,"2024-02-26 05:23:50.000000"
TGS2620,0.945240974,"2024-02-26 05:23:51.000000"
TGS2603,0.139715403,"2024-02-26 05:23:51.000000"
TGS2610,0.552147210,"2024-02-26 05:23:51.000000"
TGS2611,0.373443991,"2024-02-26 05:23:52.000000"
MQ12,inf,"2024-02-26 05:23:52.000000"
,inf,"2024-02-26 05:23:54.000000"
MQ5,inf,"2024-02-26 05:23:55.000000"
MQ6,inf,"2024-02-26 05:23:55.000000"
MQ7,inf,"2024-02-26 05:23:56.000000"
MQ8,inf,"2024-02-26 05:23:56.000000"
TGS2600,0.952415049,"2024-02-26 05:23:57.000000"
TGS2602,0.954086363,"2024-02-26 05:23:57.000000"
TGS2612,1.005838633,"2024-02-26 05:23:58.000000"
MQ9,inf,"2024-02-26 05:23:59.000000"
MQ10,inf,"2024-02-26 05:24:00.000000"
MQ11,inf,"2024-02-26 05:24:00.000000"
TGS2620,0.951459646,"2024-02-26 05:24:01.000000"
TGS2603,0.139715403,"2024-02-26 05:24:01.000000"
TGS2610,0.552147210,"2024-02-26 05:24:02.000000"
TGS2611,0.560166001,"2024-02-26 05:24:02.000000"
MQ12,inf,"2024-02-26 05:24:03.000000"
,inf,"2024-02-26 05:24:05.000000"
MQ5,inf,"2024-02-26 05:24:05.000000"
MQ6,inf,"2024-02-26 05:24:06.000000"
MQ7,inf,"2024-02-26 05:24:06.000000"
MQ8,inf,"2024-02-26 05:24:07.000000"
TGS2600,0.952415049,"2024-02-26 05:24:07.000000"
TGS2602,1.012105107,"2024-02-26 05:24:08.000000"
TGS2612,0.954257190,"2024-02-26 05:24:09.000000"
MQ9,inf,"2024-02-26 05:24:09.000000"
MQ10,inf,"2024-02-26 05:24:10.000000"
MQ11,inf,"2024-02-26 05:24:10.000000"
TGS2620,0.951459646,"2024-02-26 05:24:11.000000"
TGS2603,0.139715403,"2024-02-26 05:24:12.000000"
TGS2610,0.552147210,"2024-02-26 05:24:12.000000"
TGS2611,0.560166001,"2024-02-26 05:24:12.000000"
MQ12,inf,"2024-02-26 05:24:14.000000"
,inf,"2024-02-26 05:24:16.000000"
MQ5,inf,"2024-02-26 05:24:18.000000"
MQ6,inf,"2024-02-26 05:24:18.000000"
MQ7,inf,"2024-02-26 05:24:19.000000"
MQ8,inf,"2024-02-26 05:24:19.000000"
TGS2600,1.023202658,"2024-02-26 05:24:20.000000"
TGS2602,0.960532904,"2024-02-26 05:24:20.000000"
TGS2612,0.960704923,"2024-02-26 05:24:21.000000"
MQ9,inf,"2024-02-26 05:24:21.000000"
MQ10,inf,"2024-02-26 05:24:22.000000"
MQ11,inf,"2024-02-26 05:24:22.000000"
TGS2620,0.951459646,"2024-02-26 05:24:23.000000"
TGS2603,0.232859001,"2024-02-26 05:24:23.000000"
TGS2610,0.552147210,"2024-02-26 05:24:23.000000"
TGS2611,0.373443991,"2024-02-26 05:24:23.000000"
MQ12,inf,"2024-02-26 05:24:24.000000"
,inf,"2024-02-26 05:24:26.000000"
MQ5,inf,"2024-02-26 05:24:27.000000"
MQ6,inf,"2024-02-26 05:24:28.000000"
MQ7,inf,"2024-02-26 05:24:28.000000"
MQ8,inf,"2024-02-26 05:24:29.000000"
TGS2600,1.010332108,"2024-02-26 05:24:30.000000"
TGS2602,0.960532904,"2024-02-26 05:24:30.000000"
TGS2612,0.960704923,"2024-02-26 05:24:31.000000"
MQ9,inf,"2024-02-26 05:24:31.000000"
MQ10,inf,"2024-02-26 05:24:32.000000"
MQ11,inf,"2024-02-26 05:24:34.000000"
TGS2620,0.957678318,"2024-02-26 05:24:36.000000"
TGS2603,0.139715403,"2024-02-26 05:24:36.000000"
TGS2610,0.736196339,"2024-02-26 05:24:36.000000"
TGS2611,0.373443991,"2024-02-26 05:24:37.000000"
MQ12,inf,"2024-02-26 05:24:37.000000"
,inf,"2024-02-26 05:24:40.000000"
MQ5,inf,"2024-02-26 05:24:41.000000"
MQ6,inf,"2024-02-26 05:24:41.000000"
MQ7,inf,"2024-02-26 05:24:42.000000"
MQ8,inf,"2024-02-26 05:24:42.000000"
TGS2600,0.958850265,"2024-02-26 05:24:44.000000"
TGS2602,0.960532904,"2024-02-26 05:24:44.000000"
TGS2612,0.960704923,"2024-02-26 05:24:45.000000"
MQ9,inf,"2024-02-26 05:24:45.000000"
MQ10,inf,"2024-02-26 05:24:46.000000"
MQ11,inf,"2024-02-26 05:24:46.000000"
